datetime,season,weather,temp,humidity,windspeed,casual,registered,count
2011-01-04 07:00:00,4,4,6.460718508655534,72.85645005371606,28.37063435225233,47,146,308.05512216553956
2011-01-04 08:00:00,3,4,9.512278818967248,123.5910954669466,51.4607588745873,22,127,249.87552660845577
2011-01-04 09:00:00,4,1,,,,46,98,239.62923928411004
2011-01-04 10:00:00,1,4,28.148942734338277,133.87063896303573,33.020814576262865,1,110,189.5726857458513
2011-01-04 11:00:00,4,3,10.28237999789351,145.50047182752186,21.012036402439144,41,27,117.22263184645547
2011-01-04 12:00:00,3,3,15.587698858664485,84.49183185754214,54.57607020535634,3,9,119.8859237193718
2011-01-04 13:00:00,3,1,32.88693744579524,128.52115244346464,32.159829706481005,25,194,332.8270634388809
2011-01-04 14:00:00,2,1,14.727021073464268,121.80236963833667,19.437458572691426,18,105,195.73417738889913
2011-01-04 15:00:00,1,1,26.209484197136657,82.94192437590125,43.93947611745686,48,143,277.5067017841749
2011-01-04 16:00:00,4,1,26.648226542780804,118.81156153467685,22.96828893618617,9,99,256.8027383742573
2011-01-04 17:00:00,2,1,19.98004661985874,121.542062639576,58.20371998578785,21,0,158.35249737536913
2011-01-04 18:00:00,4,4,33.84343148454398,116.57024604291477,26.969755233365213,5,117,180.06364507737092
2011-01-04 19:00:00,4,1,29.562330826107498,142.7545795405036,42.13040168342201,0,81,181.08611260828593
2011-01-04 20:00:00,2,4,17.86669894153809,118.72877662253387,27.530793988752407,42,131,319.3026961176315
2011-01-04 21:00:00,2,2,21.961244943484935,152.75987623862147,52.69721653601266,15,196,307.1902162641768
2011-01-04 22:00:00,2,1,25.538116859019844,100.65460780752574,56.088904234624025,6,131,231.6433701742059
2011-01-04 23:00:00,2,1,20.391067016919084,82.4126506262396,49.14438704583006,23,114,272.5226133682089
2011-01-05 00:00:00,2,4,32.50610103258664,107.27143566330889,49.993195935735116,34,147,313.3813797205439
2011-01-05 01:00:00,4,2,72.86436318123324,320.1233338718364,62.33876615407366,13,62,205.85721965734928
2011-01-05 02:00:00,2,4,14.57561396673419,124.18723536160687,56.55429884390536,3,34,131.96739279202242
2011-01-05 03:00:00,1,4,11.521975792575947,128.13926041368782,40.82914288738255,40,115,277.7423907848826
2011-01-05 04:00:00,3,1,,,,14,44,205.72692979314135
2011-01-05 05:00:00,2,3,6.031384852710514,78.67449207190622,44.37067027543831,43,56,200.41716653714886
2011-01-05 06:00:00,2,3,,,,47,120,257.83990099778487
2011-01-05 07:00:00,4,4,24.339645622126966,82.32731334989734,42.34361400993257,22,151,312.8731799755401
2011-01-05 08:00:00,2,1,25.09739077238287,125.883156742681,16.05773781906052,18,19,201.36300506548815
2011-01-05 09:00:00,2,2,24.85382574458223,138.94104363274838,45.438731662531616,13,155,334.47876666174045
2011-01-05 10:00:00,2,3,34.86385746678623,145.85109205728466,30.530353946537602,26,165,282.8220833285773
2011-01-05 11:00:00,4,2,20.376402719694834,81.63889918698737,16.920301974409952,35,151,280.865027985249
2011-01-05 12:00:00,2,3,32.24810909947695,107.89658150241272,58.929499897922724,37,23,132.24017159606063
2011-01-05 13:00:00,3,1,16.259877502914005,118.49335358518927,56.679403575055524,21,69,196.68541640467566
2011-01-05 14:00:00,4,4,29.59698771075826,147.32984880334075,55.53857819362422,10,101,181.94908276305623
2011-01-05 15:00:00,3,2,26.547262985943515,127.997188003422,49.63343244636883,3,126,216.40245043298492
2011-01-05 16:00:00,4,2,13.486511538865779,87.5338533787306,45.5135288721915,31,117,272.2641495397903
2011-01-05 17:00:00,2,4,27.4982955108329,105.44145607434982,43.284977909024875,39,24,177.95837873349353
2011-01-05 18:00:00,3,2,21.26284930599623,118.46181527000404,15.685455830702058,40,80,168.96621702278156
2011-01-05 19:00:00,4,3,10.406425650820193,130.17424491105876,55.99955093259183,23,196,369.42542377899645
2011-01-05 20:00:00,1,4,,,,33,16,119.73556976408122
2011-01-05 21:00:00,2,3,12.77749368712145,90.24047415610126,48.237152922370385,2,57,133.54623109543246
2011-01-05 22:00:00,4,3,9.536254453165569,153.58421409669302,56.51979289791181,37,147,250.23537956774416
2011-01-05 23:00:00,1,1,154.69703814810924,272.529843618691,153.6868395957493,1,1,85.59333813874369
2011-01-06 00:00:00,4,3,26.514190159519572,148.44328395542223,31.819846775037504,22,82,180.55643996719257
2011-01-06 01:00:00,1,1,30.189109731529353,137.0291471621975,57.72049945832876,39,8,124.31641996992708
2011-01-06 02:00:00,2,2,28.78923140614236,124.65144601974251,31.592436369250436,19,190,238.59005236940746
2011-01-06 03:00:00,3,2,13.615698567384307,130.5352480990625,41.14546295091014,7,122,236.44482522645876
2011-01-06 04:00:00,1,1,22.268872552896966,78.99886323858486,27.696343792374975,34,103,247.53774686094891
2011-01-06 05:00:00,4,3,30.371827050954344,74.83626011282561,41.2996448884825,48,82,300.9367811334382
2011-01-06 06:00:00,2,4,32.55560034290301,79.65188033085931,47.54902539595727,42,108,268.2235948957887
2011-01-06 07:00:00,1,4,52.98212757332492,270.9973798788846,168.7945460628923,2,119,209.76447913279628
2011-01-06 08:00:00,4,1,32.18748938270271,120.71265502533973,35.95812529221638,31,195,293.6694839084345
2011-01-06 09:00:00,4,2,32.45699180599173,89.85441965389094,25.2694641631455,30,133,263.8314217771428
2011-01-06 10:00:00,4,2,,,,43,10,170.2101833219778
2011-01-06 11:00:00,1,4,33.83258124166975,104.18921960992708,54.83012631333756,45,148,281.6768178807171
2011-01-06 12:00:00,1,1,15.576603576906514,121.26406746112073,10.112970819316743,30,105,240.63653581225077
2011-01-06 13:00:00,1,4,,,,0,190,350.75545513689207
2011-01-06 14:00:00,3,3,108.54268519514228,362.3240430914318,70.34612676536644,11,127,230.3403045195265
2011-01-06 15:00:00,1,3,10.138345421820564,83.66584062250662,57.48893202385119,17,29,93.28911641515276
2011-01-06 16:00:00,1,1,31.42772471337108,103.56840539767894,43.59918463799346,23,81,234.1257601119608
2011-01-06 17:00:00,1,1,19.67586269058569,140.71236302015666,58.80728301970335,35,114,262.37957198943684
2011-01-06 18:00:00,3,3,21.232774319467914,119.90910026569038,39.30180580866727,28,148,228.70893908590548
2011-01-06 19:00:00,1,2,20.329765148452974,100.67503582272145,32.90131107042939,24,150,290.83677922489323
2011-01-06 20:00:00,4,1,10.742167280065042,138.93534044318477,50.78240624984767,22,60,156.10033058015154
2011-01-06 21:00:00,1,3,22.497286279984017,69.73488467451153,18.521066023156948,2,157,276.304675928028
2011-01-06 22:00:00,4,3,27.533787391968563,130.21210658851467,28.317682206199844,29,173,363.3116745815838
2011-01-06 23:00:00,4,2,6.653774395020035,108.82800654242993,34.290396674017686,16,187,301.8134533594805
2011-01-07 00:00:00,4,2,14.540024808592408,127.97429341639591,24.694244308339613,44,17,197.6494320715724
2011-01-07 01:00:00,3,2,7.469657229149304,149.57582864117117,28.211672959862454,48,61,176.3254378924021
2011-01-07 02:00:00,3,2,15.837862050779982,124.18696408665414,14.785258733853475,29,172,259.62624297255036
2011-01-07 03:00:00,3,4,25.05660195283485,112.85537967422415,19.793178447796954,48,60,272.75869006688714
2011-01-07 04:00:00,1,2,30.857149734313783,80.2491912912127,27.140723687672498,18,58,189.50078342209005
2011-01-07 05:00:00,4,4,34.81298708931591,132.16232260296346,50.433457638777355,4,162,289.3951869490878
2011-01-07 06:00:00,3,1,24.625754297087536,108.88518192764997,18.31832621867487,39,109,286.8845120673402
2011-01-07 07:00:00,3,3,14.2034155807965,80.79642212562582,27.695869446119374,33,149,270.518151515074
2011-01-07 08:00:00,1,4,32.23621999399677,130.96842862942842,14.580239910521387,8,113,250.1348379786488
2011-01-07 09:00:00,3,1,29.606526814855428,92.28276243273837,36.8840459257594,38,151,313.61642197193163
2011-01-07 10:00:00,1,1,23.70391405662302,74.04286087411754,40.99016656307069,47,50,162.59470092665737
2011-01-07 11:00:00,2,4,25.33481566766195,139.23534377425673,52.43053288498592,43,64,256.857151860954
2011-01-07 12:00:00,3,1,37.360816621974315,110.22440329090507,51.96113958940531,25,142,310.70215347781004
2011-01-07 13:00:00,2,1,28.222682237844015,100.57015526061588,25.26138711607154,4,111,181.01356480897036
2011-01-07 14:00:00,1,4,14.578157896400795,130.0209799841989,16.474897159674434,23,155,288.5624176978843
2011-01-07 15:00:00,4,1,28.619620299394033,147.9166105201764,19.988584460648376,30,41,168.65017330324355
2011-01-07 16:00:00,3,2,,,,23,147,317.1605289381081
2011-01-07 17:00:00,1,2,19.09217775419468,124.8739330449445,44.34535243381029,20,42,124.32168254999056
2011-01-07 18:00:00,4,3,20.440946974157438,133.22840118315105,12.75876567664028,21,196,429.741229807029
2011-01-07 19:00:00,4,1,9.30813813774615,100.46447262866118,17.801811362887364,37,190,326.4629887910916
2011-01-07 20:00:00,2,3,,,,21,170,317.8796020840144
2011-01-07 21:00:00,1,2,10.776557603899324,71.63096462101723,20.561946422657943,20,1,167.37992871021572
2011-01-07 22:00:00,4,2,27.24086208345568,134.54596687070463,50.54025390712483,29,150,277.9037285222292
2011-01-07 23:00:00,3,2,146.7814604308764,506.3048950954614,157.19176553290285,48,139,288.3641807227531
2011-01-08 00:00:00,3,1,35.12745660007288,85.68696405052968,41.07130321133668,46,173,308.7562373458343
2011-01-08 01:00:00,2,1,14.856505554706393,134.51703981283885,34.347921965106465,9,125,212.30592063317334
2011-01-08 02:00:00,4,2,22.180693750985235,130.47112597050548,22.35417664161539,2,160,275.05438748496306
2011-01-08 03:00:00,1,3,,,,38,43,181.86933464779747
2011-01-08 04:00:00,3,3,10.847007663797962,125.33399051688635,45.00479158910862,28,152,269.674829463366
2011-01-08 05:00:00,4,4,28.209258774006496,77.0674853071647,26.738100966213736,24,34,149.455855680855
2011-01-08 06:00:00,4,2,29.20607983259657,141.6420888360652,36.00373358991517,1,162,285.300494786477
2011-01-08 07:00:00,2,3,10.332807807474495,113.94225442841075,51.92877739032987,12,64,157.1153006664959
2011-01-08 08:00:00,3,2,31.88018783261318,113.7274901940649,17.45179872059738,26,170,293.66197719251994
2011-01-08 09:00:00,3,3,33.31699460470246,131.26536846822535,36.24715214614481,28,195,355.05965400561234
2011-01-08 10:00:00,1,4,6.49635484560455,124.34215603339709,27.208127038851984,13,189,314.5451066624813
2011-01-08 11:00:00,3,4,14.201748565201267,139.99886354174717,46.20992750343457,3,158,234.67027316935187
2011-01-08 12:00:00,1,2,8.758486303829407,120.40170800083207,10.913856540289533,7,155,266.4696259790879
2011-01-08 13:00:00,3,3,14.36857752616698,148.01478742841311,43.52191879381593,4,138,260.3251118292868
2011-01-08 14:00:00,2,1,19.186848326087354,127.10831000352002,15.319961488967209,43,31,208.92133234813517
2011-01-08 15:00:00,3,4,22.989318486503073,88.8961747058697,11.975747601234001,26,65,173.6105082777365
2011-01-08 16:00:00,1,2,13.64318806785655,142.78263120314918,46.826745055574,23,59,170.54467651150722
2011-01-08 17:00:00,1,2,34.84385425595586,119.63344694338282,40.73631968178319,43,178,305.4744666772525
2011-01-08 18:00:00,2,3,18.068067791041624,123.57914631236616,53.78159376414579,42,186,313.99235672771897
2011-01-08 19:00:00,3,2,,,,33,144,294.536798765736
2011-01-08 20:00:00,3,4,13.399482580932602,75.99257243520427,36.29536250715274,27,114,264.25002398185654
2011-01-08 21:00:00,2,2,18.98911376492543,108.53126317284527,44.967821350085316,23,67,226.97114585797829
2011-01-08 22:00:00,3,2,,,,4,165,271.7374829714059
2011-01-08 23:00:00,3,1,16.033081107120417,118.44011839894836,10.914386085369971,12,63,138.3417289489831
2011-01-09 00:00:00,1,1,,,,17,130,272.6142080417163
2011-01-09 01:00:00,3,4,28.19027979877527,158.44704461546388,22.703031381889915,16,53,179.33309713322373
2011-01-09 02:00:00,3,3,36.34385557206664,114.16741990701101,26.57486860073123,29,75,211.38655298130143
2011-01-09 03:00:00,2,1,,,,37,171,275.1140439115744
2011-01-09 04:00:00,2,3,15.811250457339598,149.4466504930011,49.628676254634,18,126,243.7697507405491
2011-01-09 05:00:00,4,4,24.98215078302317,125.92414467032215,56.45756208708143,21,157,247.86385927188903
2011-01-09 06:00:00,1,1,27.80685287133399,99.45801091577566,58.49713353222199,48,109,277.16112682558276
2011-01-09 07:00:00,3,3,15.620229322099405,121.90316974647311,30.69744147251991,48,87,227.83402872768804
2011-01-09 08:00:00,3,1,34.01747873987394,152.15992090898385,22.17683754546278,17,112,219.1734882049501
2011-01-09 09:00:00,4,4,104.48688780218822,547.9367945163368,157.3214512845653,25,53,137.67352419123682
2011-01-09 10:00:00,3,4,21.8394735550133,110.14559210956816,55.66032341235147,14,47,197.629731433835
2011-01-09 11:00:00,1,1,27.6767081169804,152.49098710020604,32.95651718057931,27,34,159.08858112767234
2011-01-09 12:00:00,4,3,31.999497831700726,92.00952943263349,34.873860853448264,29,67,204.48360594820727
2011-01-09 13:00:00,1,2,28.144918651035354,94.88082149693935,16.27713525136346,27,25,135.83814093355136
2011-01-09 14:00:00,4,2,,,,19,71,146.41425070476402
2011-01-09 15:00:00,4,1,17.189603777190882,85.21323472803005,28.654395390554512,3,87,180.01139173151472
2011-01-09 16:00:00,2,3,21.347858225409233,85.89689387916017,27.814992751058494,3,106,203.84257413080428
2011-01-09 17:00:00,1,2,23.34895641244463,110.33337705494192,54.35276208219171,36,55,205.80026778312123
2011-01-09 18:00:00,3,4,28.361004629857536,114.26217910341794,12.423395337994315,14,68,177.39514571568202
2011-01-09 19:00:00,3,3,33.27608466325708,122.88520231104039,59.824108923874064,33,79,196.52430112356106
2011-01-09 20:00:00,1,2,30.0686862794865,99.82991561035581,12.269191450713894,10,191,262.0032318482304
2011-01-09 21:00:00,3,3,37.2091942179864,146.3358894770099,58.408832597640384,22,95,224.5856634395565
2011-01-09 22:00:00,3,1,13.781601780330456,148.76075977118856,37.920024615574405,34,156,272.2638955349297
2011-01-09 23:00:00,1,3,34.0058068542869,100.12693327872984,45.84331388588165,42,125,312.8135380794728
2011-01-10 00:00:00,4,2,27.697945715458715,103.64165457912176,21.1776015813927,34,104,248.72238056281236
2011-01-10 01:00:00,1,1,16.645686247923134,131.13155598934142,43.431145630215205,10,58,191.1097025080055
2011-01-10 02:00:00,4,3,27.304323266341708,130.197899359105,53.47527905980671,1,24,123.81159182132443
2011-01-10 03:00:00,3,4,9.544525123188597,94.9880022557393,17.322374384187967,14,199,325.3422929151171
2011-01-10 04:00:00,3,2,34.57582004009023,109.54961189578347,16.935981416034345,39,26,144.61105506060846
2011-01-10 05:00:00,3,1,18.50769816189028,98.94067813933964,24.164653515792423,27,98,196.0145779652807
2011-01-10 06:00:00,2,3,16.420474144248896,91.69983085396254,17.76407195858826,30,21,157.84370113795603
2011-01-10 07:00:00,4,4,22.728246811734564,103.8034460445164,16.589024936358395,31,198,352.5301424266016
2011-01-10 08:00:00,2,2,24.595539185429402,124.52012255009126,42.0547690601164,33,46,127.07266148319401
2011-01-10 09:00:00,2,4,14.753028044210463,138.07600717847873,19.397460280903744,49,121,261.5025295272574
2011-01-10 10:00:00,1,3,,,,21,54,236.767914996697
2011-01-10 11:00:00,2,3,17.16108386444255,101.98582825235567,53.41081752725025,28,8,156.90969365160444
2011-01-10 12:00:00,1,1,21.97168863472521,134.52444639658026,41.1991275620677,7,53,212.69086127694067
2011-01-10 13:00:00,1,4,33.97721374680359,76.92011387012423,15.799591179038412,21,113,221.56874269101365
2011-01-10 14:00:00,2,1,32.71300674202754,114.33369249720211,39.789767742022825,11,63,166.88152707747585
2011-01-10 15:00:00,4,2,22.622378500085325,137.12324896078013,29.704267780907628,22,117,274.6493062149421
2011-01-10 16:00:00,4,1,29.03632587321424,129.87034213470318,28.06432073716032,37,108,270.3815216283828
2011-01-10 17:00:00,4,2,18.21770192579969,116.8050210475673,25.29273149081491,1,98,202.87297582326607
2011-01-10 18:00:00,4,3,33.01451078048013,127.6767279511404,55.61454092303501,11,166,245.85763873109227
2011-01-10 19:00:00,4,3,13.760180178591217,146.89008531641593,47.93294212696631,20,82,243.46726953658327
2011-01-10 20:00:00,2,4,13.437776042167505,122.67078912204586,17.012942697507075,11,7,200.09715050324496
2011-01-10 21:00:00,2,2,25.76668847404533,139.64267664252534,32.567688370688934,44,106,209.6629135736298
2011-01-10 22:00:00,3,3,5.585925089584244,157.87249441639278,25.062049027486868,30,154,332.9560645880882
2011-01-10 23:00:00,4,4,29.750082407013515,135.07345409595473,60.41707509959852,8,196,296.82704440738416
2011-01-11 00:00:00,2,4,129.59704543870023,413.5704345432006,238.14147706814404,14,111,221.90060545636294
2011-01-11 01:00:00,3,1,18.127176914523485,71.73013353866332,26.866025484693992,31,160,306.0224336134364
2011-01-11 02:00:00,4,4,,,,42,137,249.79613230271832
2011-01-11 03:00:00,1,3,33.66959239771614,124.31493947846228,39.917717161039334,8,105,218.8762566985479
2011-01-11 04:00:00,3,1,27.273204603417952,130.10984726873227,34.21508130415782,23,143,224.68137825358244
2011-01-11 05:00:00,2,2,14.380509886258217,111.2523240193603,18.50910148862812,7,10,138.3300364830467
2011-01-11 06:00:00,1,2,15.185336206381603,152.85839594157534,41.50695773025423,27,18,219.08779528241263
2011-01-11 07:00:00,1,3,25.484282362768234,101.81606277717793,26.74559880179888,17,191,295.91875946466837
2011-01-11 08:00:00,1,3,,,,42,51,195.07097161961184
2011-01-11 09:00:00,3,1,12.112330825992638,101.10105525929268,30.12502356582188,36,142,281.57749173817115
2011-01-11 10:00:00,2,1,13.216312068536254,108.39746512837841,43.35190716015888,35,41,212.78445770576178
2011-01-11 11:00:00,1,3,,,,36,99,254.38613142743438
2011-01-11 12:00:00,4,3,31.343816078101902,95.35879122056421,34.01097341569623,31,95,260.85789873094103
2011-01-11 13:00:00,1,2,38.10014533510724,81.19113660489522,44.83467046682761,20,82,194.0890140139536
2011-01-11 14:00:00,1,2,26.432185527150054,110.17556874606893,31.931976873348084,38,78,236.31169743988428
2011-01-11 15:00:00,3,2,33.75816747160073,124.05321680526114,17.658362046553986,48,165,219.2990060985904
2011-01-11 16:00:00,3,3,15.496167585301045,131.5606290010212,17.716015883633,28,127,282.3856035943099
2011-01-11 17:00:00,2,4,28.202715534701767,158.6346805171304,22.12302258391908,17,85,172.85649106583875
2011-01-11 18:00:00,4,3,7.981402008757989,84.79710461459331,11.3778187162597,22,48,167.5909993173299
2011-01-11 19:00:00,3,3,28.158739451462957,126.29992678225803,47.11379592379129,32,76,237.80488998234756
2011-01-11 20:00:00,1,2,,,,47,83,191.39320022367087
2011-01-11 21:00:00,2,3,16.781835525988154,155.07491311021977,14.760335824120753,8,48,196.18741513721952
2011-01-11 22:00:00,1,1,25.8940582555389,143.54292313927806,52.41724166946193,43,78,224.80382033972353
2011-01-11 23:00:00,1,3,30.093523848579462,136.09143256891286,44.26991552026517,42,198,391.15496024485736
2011-01-12 00:00:00,3,3,28.998967422976325,417.17837138130955,134.72492652934392,37,182,299.5046993435436
2011-01-12 01:00:00,2,3,,,,3,149,205.23491831360218
2011-01-12 02:00:00,4,3,20.824237294846405,99.19951982766804,18.094810569902535,15,170,291.7786719747745
2011-01-12 03:00:00,4,4,16.1448360996444,109.02782597355191,32.36829262276456,2,49,176.2878763132456
2011-01-12 04:00:00,3,3,30.620733539255145,127.44976325276855,53.9860028153044,7,83,217.8322207275522
2011-01-12 05:00:00,3,1,,,,15,123,211.66798420384802
2011-01-12 06:00:00,2,1,37.724774862849344,129.7725177117773,38.64677036804818,1,18,78.02214931998823
2011-01-12 07:00:00,4,3,9.076206093542405,108.1571469021286,57.90470468052626,44,90,232.41993276245947
2011-01-12 08:00:00,4,2,,,,18,71,212.3114796541957
2011-01-12 09:00:00,4,4,26.749799181109466,95.2363435677922,33.436096298642504,23,145,289.8202687585411
2011-01-12 10:00:00,1,3,12.182016305159884,94.36012409649555,45.096138145795315,15,9,179.0389581304433
2011-01-12 11:00:00,4,3,17.244940579169203,82.91052587284705,52.15437409060786,39,49,184.7000121106908
